2359	1612472	222	ASIN	B0742G269F	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1620511	223	ASIN	B07CGT44X2	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630938	223	ASIN	B07CGT44X2	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1527255	224	ASIN	B0742C4KRW	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1615683	224	ASIN	B0742C4KRW	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78301	225	ASIN	B074FZ419M	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8395261	226	EAN13	4251901976772	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1626108	226	ASIN	B0742HRDSQ	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617051	227	ASIN	B0742HHJ1N	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6607092	231	EAN13	3616360326321	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	81208	231	ASIN	B0742JHGXS	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1632011	231	ASIN	B0742JHGXS	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	6743101	232	EAN13	5025537123874	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
