2359	843085	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843065	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843049	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	843048	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842948	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842931	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842916	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842901	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842866	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842865	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842834	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842717	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842697	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842682	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842631	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842583	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842565	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842548	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842547	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842483	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842448	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842432	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842433	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842413	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842365	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842366	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842350	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842299	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842296	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842096	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842079	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842080	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842065	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	842066	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841982	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841981	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841913	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841915	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841912	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841914	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841882	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841862	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841828	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841813	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841815	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841814	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841812	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841764	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841765	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841747	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841745	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841746	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	841748	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
